8.682117,47.689743
8.679476,47.69561
8.68153,47.703531
8.68593,47.709691
8.689744,47.712332
8.702945,47.715852
8.712332,47.714678
8.724066,47.704704
8.732867,47.703531
8.738441,47.705291
8.742841,47.711452
8.739027,47.722012
8.732574,47.727586
8.729053,47.73668
8.73492,47.74284
8.738734,47.749001
8.739907,47.755748
8.738147,47.758975
8.73492,47.761615
8.72964,47.763669
8.722893,47.761908
8.717612,47.758388
8.709692,47.757215
8.702945,47.758388
8.697664,47.761908
8.692971,47.767482
8.69033,47.781857
8.687984,47.785083
8.668036,47.792417
8.664515,47.793004
8.654835,47.791537
8.652781,47.790071
8.653661,47.773056
8.646034,47.771296
8.639874,47.773349
8.634887,47.77775
8.628433,47.792711
8.622566,47.797111
8.616112,47.799164
8.587656,47.802685
8.572109,47.801805
8.569468,47.799751
8.578562,47.78391
8.577976,47.781563
8.570935,47.779216
8.559494,47.77863
8.556561,47.78039
8.543947,47.78039
8.523118,47.773056
8.514611,47.774816
8.500237,47.773056
8.477942,47.763375
8.468848,47.756335
8.460341,47.736387
8.455354,47.727586
8.434819,47.714385
8.426312,47.703824
8.426898,47.693264
8.415751,47.671849
8.434232,47.660701
8.440686,47.658354
8.447726,47.657474
8.463274,47.659528
8.467674,47.656888
8.469435,47.644567
8.472075,47.641927
8.482636,47.640166
8.497597,47.6475
8.527519,47.646914
8.531626,47.648967
8.532506,47.651607
8.528692,47.659528
8.533093,47.661581
8.541893,47.660995
8.555681,47.668915
8.582083,47.667742
8.597044,47.668622
8.608778,47.667448
8.613472,47.664808
8.617872,47.656888
8.619045,47.64486
8.616992,47.641927
8.610538,47.650434
8.605551,47.651314
8.601737,47.64926
8.606138,47.624325
8.605551,47.614058
8.598511,47.60027
8.59235,47.597043
8.583549,47.597337
8.580616,47.60027
8.577976,47.612884
8.574455,47.618752
8.562721,47.624619
8.552747,47.625499
8.538373,47.629312
8.536319,47.631659
8.532212,47.633126
8.527812,47.633126
8.520772,47.624619
8.503464,47.620805
8.483516,47.611711
8.470315,47.60291
8.466794,47.594403
8.474128,47.590296
8.484982,47.589416
8.488796,47.587656
8.490849,47.585016
8.487916,47.582376
8.481756,47.580029
8.449487,47.574162
8.440686,47.573575
8.432472,47.574455
8.426312,47.577389
8.418684,47.578562
8.404603,47.579442
8.396683,47.577975
8.391696,47.572108
8.387295,47.570348
8.377321,47.568588
8.358547,47.568588
8.342412,47.574162
8.329505,47.582082
8.307503,47.59147
8.304863,47.59411
8.302516,47.60027
8.303103,47.605844
8.298702,47.612004
8.286675,47.613178
8.255579,47.613178
8.245312,47.616991
8.236511,47.613471
8.232111,47.612884
8.22331,47.620512
8.211283,47.621098
8.203362,47.619925
8.185174,47.604377
8.172267,47.60115
8.170213,47.600564
8.156719,47.59939
8.148212,47.59763
8.138824,47.59411
8.12797,47.585896
8.114182,47.581789
8.107435,47.577682
8.101862,47.568001
8.098341,47.565654
8.093648,47.564481
8.073113,47.565068
8.065192,47.564188
8.052871,47.558614
8.041724,47.556854
8.025589,47.557147
8.009455,47.5548
8.000068,47.555974
8.000068,47.555974
9.575674,47.12885
9.575674,47.12885
9.620557,47.058738
9.634052,47.053458
9.676295,47.058445
9.698296,47.055511
9.728512,47.04495
9.768115,47.04055
9.785129,47.036443
9.797157,47.029109
9.819452,47.020309
9.827959,47.017962
9.851721,47.015908
9.864628,47.021482
9.869615,47.022069
9.877242,47.020602
9.881936,47.017375
9.885163,47.012681
9.886043,47.000067
9.620557,47.058738
9.617624,47.064605
9.61821,47.069885
9.620557,47.074872
9.636398,47.091007
9.636985,47.106261
9.631998,47.112715
9.634638,47.129436
9.634345,47.136477
9.629651,47.143224
9.617917,47.152318
9.588288,47.169919
9.585648,47.172853
9.583301,47.184587
9.588875,47.203362
9.587115,47.209522
9.572447,47.218616
9.56658,47.225657
9.57186,47.235924
9.57186,47.239151
9.558659,47.254405
9.541352,47.264673
9.559833,47.539252
9.548099,47.541599
9.537831,47.546
9.529911,47.55128
9.515243,47.557147
9.493241,47.569468
9.481214,47.573282
9.442491,47.594696
9.393794,47.617285
9.347444,47.631952
9.304908,47.64662
9.285547,47.656888
9.275279,47.660115
9.265012,47.660995
9.249171,47.660115
9.223062,47.656008
9.204287,47.656008
9.18786,47.664808
9.173485,47.668328
9.149723,47.671262
9.125082,47.676249
9.119801,47.676249
9.1066,47.679476
9.078732,47.682116
9.064944,47.684756
9.037955,47.687103
9.028861,47.68593
9.01302,47.682703
9.000113,47.677422
9.559833,47.539252
9.575087,47.533972
9.629065,47.524291
9.656053,47.523118
9.666027,47.524585
9.694776,47.523998
9.711204,47.525465
9.722938,47.529278
9.729392,47.534265
9.735552,47.54424
9.7511,47.559201
9.760781,47.575628
9.771928,47.587069
9.776328,47.589123
9.786596,47.591763
9.794516,47.59235
9.807424,47.591176
9.823852,47.584136
9.832946,47.575335
9.832359,47.568295
9.823265,47.547466
9.826492,47.544826
9.835879,47.545706
9.853481,47.54424
9.861988,47.541599
9.874602,47.532799
9.878416,47.534265
9.884283,47.539839
9.888977,47.541893
9.89631,47.542773
9.910098,47.541893
9.918312,47.535732
9.925059,47.532505
9.930046,47.531039
9.939727,47.537199
9.957915,47.538666
9.967302,47.546586
9.971702,47.547466
9.97933,47.54688
9.983437,47.541599
9.982263,47.525171
9.983143,47.517251
9.986077,47.511677
9.995758,47.50581
9.999864,47.499943
9.999864,47.499943
9.620557,47.058738
9.615864,47.060205
9.605303,47.059911
9.573034,47.051697
9.564527,47.051697
9.557486,47.052871
9.543992,47.060205
9.538125,47.061672
9.529911,47.061085
9.512603,47.057271
9.502335,47.052284
9.497642,47.051991
9.490308,47.054338
9.486788,47.057271
9.485908,47.059911
9.488548,47.070179
9.494122,47.076339
9.501162,47.080446
9.522577,47.086607
9.525217,47.08954
9.526684,47.096874
9.51495,47.129143
9.502922,47.144397
9.499989,47.154665
9.493535,47.164639
9.490895,47.176373
9.497055,47.205415
9.502922,47.221256
9.522577,47.248832
9.533431,47.259979
9.541352,47.264673
9.541352,47.264673
9.548685,47.277874
9.558659,47.291368
9.56658,47.296648
9.57274,47.304862
9.587115,47.31425
9.614984,47.352386
9.626718,47.365587
9.632585,47.368814
9.65928,47.370867
9.673361,47.375561
9.678055,47.379374
9.681575,47.385535
9.677761,47.394922
9.66368,47.403723
9.66016,47.409297
9.658107,47.422791
9.66016,47.438632
9.657813,47.444499
9.647253,47.453593
9.640505,47.457407
9.632585,47.459753
9.615277,47.466501
9.601783,47.473834
9.588288,47.483222
9.575674,47.498476
9.568634,47.50405
9.56658,47.516371
9.56218,47.524878
9.559833,47.539252
10.983188,47.40519
10.987589,47.400203
10.993456,47.395509
10.99991,47.394922
9.999864,47.499943
10.001331,47.499063
10.003385,47.490849
10.016292,47.483809
10.027146,47.483809
10.042108,47.487035
10.046801,47.487035
10.051202,47.486155
10.057069,47.482048
10.064696,47.473834
10.070856,47.458873
10.07555,47.453006
10.080537,47.45154
10.089924,47.452126
10.100778,47.449486
10.103419,47.447726
10.104885,47.444499
10.104299,47.423084
10.099898,47.418684
10.093445,47.41575
10.086111,47.409003
10.085524,47.404896
10.095498,47.387588
10.097258,47.372921
10.103419,47.359426
10.108112,47.357959
10.116033,47.361186
10.125127,47.369987
10.129527,47.37116
10.157983,47.36324
10.161796,47.363533
10.16649,47.368227
10.168543,47.374974
10.167663,47.382895
10.176464,47.388175
10.185264,47.389935
10.190838,47.389055
10.202572,47.383775
10.208733,47.382015
10.21372,47.381721
10.22252,47.385535
10.226627,47.386415
10.236308,47.384068
10.240708,47.380254
10.242469,47.377028
10.241002,47.369694
10.236601,47.36236
10.220174,47.346812
10.214013,47.338891
10.21108,47.330678
10.211373,47.325397
10.220174,47.310729
10.219,47.304569
10.211666,47.299289
10.190545,47.296062
10.182918,47.293715
10.177931,47.284328
10.177344,47.278167
10.179984,47.275234
10.190251,47.269953
10.196705,47.27054
10.206386,47.274353
10.232788,47.276114
10.255963,47.283447
10.286472,47.290781
10.300846,47.297822
10.311994,47.301049
10.325195,47.302516
10.338982,47.306036
10.348663,47.310143
10.35717,47.32129
10.361864,47.333318
10.365677,47.338305
10.392079,47.353266
10.40352,47.370867
10.420828,47.377028
10.429042,47.380841
10.437256,47.386708
10.440483,47.401963
10.444003,47.40783
10.462484,47.422497
10.471578,47.426898
10.481552,47.434232
10.482726,47.436578
10.481846,47.440392
10.476565,47.447726
10.473338,47.455353
10.471285,47.469434
10.469232,47.472661
10.462191,47.475595
10.45339,47.477061
10.446057,47.479995
10.441656,47.484982
10.437843,47.497596
10.438136,47.50581
10.449577,47.537199
10.452217,47.539839
10.453977,47.555974
10.438136,47.569761
10.437256,47.573868
10.44195,47.580909
10.446643,47.583256
10.479499,47.584136
10.483313,47.583549
10.485366,47.581202
10.484193,47.577682
10.469525,47.563601
10.468058,47.558321
10.468938,47.55568
10.477739,47.54952
10.519395,47.534852
10.527609,47.533385
10.54081,47.533385
10.566625,47.536612
10.571319,47.535439
10.576013,47.536906
10.596547,47.557147
10.610042,47.562134
10.616495,47.563014
10.657272,47.558614
10.68426,47.558027
10.699221,47.554507
10.703328,47.54864
10.726503,47.536026
10.762293,47.526638
10.76992,47.522825
10.77344,47.514611
10.777547,47.512557
10.798375,47.513731
10.810403,47.517251
10.821257,47.522825
10.834751,47.526345
10.86878,47.531039
10.894595,47.530452
10.904569,47.527518
10.91337,47.523411
10.920997,47.516371
10.921584,47.510504
10.91865,47.50845
10.889022,47.50405
10.879341,47.499356
10.874941,47.492903
10.877287,47.486742
10.884035,47.482048
10.892249,47.480288
10.930971,47.479702
10.940065,47.476768
10.939772,47.464447
10.940945,47.461807
10.969987,47.445672
10.980255,47.438339
10.987882,47.431005
10.989642,47.427778
10.988175,47.426018
10.985829,47.422791
10.981428,47.41311
10.983188,47.40519
11.467223,47.000067
11.475144,47.008574
11.483944,47.009748
11.493332,47.009748
11.499785,47.008574
11.506533,47.003294
11.515333,47.000067
11.575178,47.000067
11.594832,47.006521
11.616247,47.010335
11.638542,47.005641
11.653503,47.000067
11.845357,47.000067
11.856504,47.007988
11.867652,47.012388
11.88672,47.017082
11.927496,47.034096
11.953605,47.038203
11.973259,47.048177
11.981473,47.049644
11.992621,47.049937
11.998781,47.048471
11.999955,47.048471
11.999955,47.048471
11.999955,47.621978
11.994968,47.622272
11.990274,47.621392
11.978833,47.612298
11.942457,47.612591
11.919282,47.614351
11.911068,47.613471
11.88848,47.605257
11.88672,47.604084
11.88232,47.60203
11.857971,47.59939
11.849171,47.596163
11.845944,47.593523
11.840077,47.582962
11.835383,47.582082
11.818955,47.585016
11.801647,47.585309
11.793433,47.587656
11.769965,47.588536
11.74415,47.586776
11.687826,47.587069
11.677852,47.585309
11.664651,47.584722
11.652036,47.586189
11.634435,47.59059
11.630915,47.590883
11.624168,47.589123
11.609207,47.577682
11.601873,47.568001
11.588085,47.542186
11.583685,47.524585
11.580165,47.521945
11.564617,47.516077
11.540855,47.51021
11.529414,47.50845
11.518267,47.508157
11.50976,47.509624
11.492452,47.50581
11.464583,47.50669
11.439061,47.514024
11.432021,47.514904
11.42762,47.513437
11.412659,47.496129
11.395645,47.480582
11.391538,47.473248
11.392711,47.469141
11.405619,47.465914
11.414713,47.465914
11.419406,47.461807
11.42146,47.455353
11.419993,47.450366
11.411779,47.447726
11.38127,47.445086
11.369536,47.447726
11.347535,47.448313
11.33492,47.445672
11.32788,47.442152
11.317906,47.434232
11.288864,47.420444
11.28681,47.417804
11.287984,47.406656
11.28505,47.403723
11.262755,47.394042
11.236353,47.396389
11.231953,47.395802
11.227259,47.396976
11.226379,47.400203
11.228139,47.40695
11.246327,47.421324
11.246034,47.424844
11.243394,47.427191
11.23518,47.431298
11.223152,47.433058
11.202031,47.431298
11.18531,47.422204
11.14864,47.419564
11.127519,47.413403
11.124292,47.402843
11.120772,47.400496
11.082342,47.395509
11.060634,47.396096
11.019858,47.394042
11.019858,47.394042
11.01047,47.394922
11.00431,47.394922
10.99991,47.394922
11.999955,47.048471
12.009342,47.048764
12.03369,47.059031
12.046011,47.059911
12.064199,47.058445
12.07036,47.059031
12.083561,47.064605
12.089428,47.069885
12.094708,47.071939
12.11935,47.072819
12.138125,47.077219
12.16218,47.088954
12.182715,47.090714
12.234345,47.07986
12.235518,47.070766
12.234052,47.064312
12.230531,47.059325
12.223491,47.054044
12.216157,47.046417
12.211463,47.038203
12.204716,47.031163
12.197676,47.026469
12.190928,47.023829
12.180954,47.022069
12.159833,47.022655
12.147219,47.018842
12.141938,47.015908
12.131084,47.007108
12.127564,47.000067
12.127564,47.000067
13,47.468554
12.997653,47.469141
12.987679,47.479702
12.982985,47.481462
12.978292,47.480582
12.977118,47.475301
12.973011,47.473834
12.964797,47.478235
12.95101,47.481462
12.916981,47.497009
12.899673,47.501116
12.888232,47.509037
12.885592,47.517251
12.882071,47.521065
12.877964,47.522825
12.863297,47.524585
12.860363,47.526932
12.853029,47.54424
12.849802,47.548053
12.845989,47.54952
12.8146,47.54864
12.806973,47.55128
12.791132,47.561547
12.781744,47.572695
12.780277,47.578855
12.783798,47.585896
12.795825,47.598803
12.8146,47.608191
12.817827,47.612298
12.815773,47.615525
12.789958,47.627846
12.774997,47.639286
12.772357,47.642513
12.770303,47.648967
12.77617,47.665982
12.774117,47.668915
12.752409,47.671262
12.740088,47.677129
12.730114,47.679476
12.712219,47.679183
12.690804,47.681236
12.67731,47.684463
12.669389,47.68417
12.662056,47.682116
12.650908,47.674196
12.643281,47.674196
12.62568,47.678596
12.611305,47.679183
12.601918,47.673902
12.579036,47.64046
12.571996,47.635766
12.565835,47.634886
12.557035,47.636059
12.549407,47.63958
12.543834,47.639286
12.529459,47.634886
12.523299,47.631072
12.509805,47.626085
12.503351,47.624912
12.498657,47.626085
12.49103,47.639286
12.464335,47.662755
12.453481,47.668915
12.446147,47.675076
12.442626,47.686516
12.435293,47.69473
12.427372,47.69649
12.418571,47.696197
12.404197,47.693264
12.386302,47.685636
12.374275,47.684756
12.361367,47.685636
12.349046,47.691797
12.334965,47.695024
12.297709,47.69209
12.288029,47.690917
12.26192,47.679476
12.246666,47.68417
12.243439,47.687396
12.241385,47.693264
12.243439,47.704998
12.264267,47.724359
12.26456,47.73228
12.257813,47.739614
12.248719,47.739614
12.242559,47.73844
12.225838,47.719372
12.219384,47.714385
12.208236,47.710571
12.198262,47.709398
12.190342,47.707345
12.174501,47.700304
12.169807,47.69649
12.16658,47.688277
12.166873,47.68329
12.179781,47.660701
12.186821,47.64398
12.196502,47.635179
12.197382,47.631952
12.195622,47.625205
12.192395,47.621685
12.183008,47.615525
12.176261,47.612884
12.135484,47.608777
12.12287,47.612884
12.109083,47.613178
12.096468,47.609364
12.089428,47.608777
12.071827,47.612004
12.063319,47.615525
12.038384,47.609364
12.030757,47.609071
12.009049,47.619338
12.001421,47.621978
11.999955,47.621978
12.971251,47.706464
12.980638,47.707345
12.992079,47.710278
13,47.712625
13,47.834367
12.989146,47.822633
12.978292,47.805912
12.966557,47.792711
12.948076,47.776576
12.944849,47.770709
12.944849,47.753695
12.943089,47.750761
12.929301,47.74284
12.918447,47.73932
12.9161,47.733453
12.916687,47.726413
12.918741,47.721132
12.923728,47.715265
12.933702,47.710278
12.960397,47.706758
12.971251,47.706464
12.879138,47.970483
12.872097,47.984271
12.870337,47.993658
12.859483,48.000112
12.879138,47.970483
12.883245,47.96579
12.889112,47.961389
12.897032,47.957869
12.922848,47.949949
12.926661,47.949949
12.940156,47.944375
12.943089,47.942028
12.948956,47.927654
12.95541,47.919146
12.963331,47.912986
12.978585,47.893331
12.981812,47.885997
12.991199,47.87133
13,47.861356
13,47.861356
13,47.861356
13.00616,47.854315
13.008214,47.849328
13.004694,47.839061
13,47.834367
13.026108,47.718199
13.020828,47.717905
13.009681,47.714972
13,47.712625
13.026108,47.718199
13.038723,47.714678
13.060724,47.701184
13.072752,47.695904
13.081259,47.678009
13.082726,47.669795
13.0971,47.641046
13.09534,47.631366
13.083019,47.621098
13.071872,47.59851
13.070112,47.584429
13.068351,47.580909
13.065418,47.579149
13.05515,47.580322
13.045763,47.575042
13.04371,47.569468
13.045763,47.566534
13.052217,47.562427
13.060431,47.560374
13.060724,47.557734
13.056031,47.551573
13.045176,47.543359
13.040189,47.533092
13.04899,47.511971
13.050163,47.495836
13.032562,47.487915
13.027575,47.484102
13.024348,47.472661
13.018775,47.468847
13.002053,47.467967
13,47.468554
14.520749,47.583549
14.520749,47.583549
7.602866,48.001579
7.609906,48.001286
7.615773,48.001579
7.618414,48.000112
7.619587,48.000112
8.000068,48.76254
7.995081,48.762247
7.989507,48.762247
7.981586,48.763714
7.976599,48.7643
7.975132,48.764007
7.971319,48.761954
7.970439,48.759607
7.968972,48.754033
7.968385,48.751686
7.968385,48.746699
7.968385,48.741125
7.968972,48.739072
7.968972,48.735258
7.968679,48.732618
7.969265,48.729391
7.964865,48.724111
7.958705,48.720591
7.954891,48.71795
7.950784,48.714724
7.947264,48.71267
7.942863,48.71003
7.939637,48.707683
7.93465,48.703869
7.932303,48.700349
7.924382,48.696536
7.919102,48.691842
7.912061,48.689202
7.909714,48.687442
7.905021,48.685095
7.901501,48.682748
7.895927,48.678934
7.891233,48.675707
7.885366,48.670427
7.879206,48.66808
7.875392,48.665147
7.868058,48.661333
7.864831,48.659573
7.861604,48.658693
7.858084,48.656933
7.854857,48.656639
7.850164,48.655759
7.848697,48.654586
7.84635,48.653119
7.844296,48.649892
7.84283,48.646372
7.842243,48.642265
7.84107,48.639331
7.840189,48.635811
7.838136,48.631118
7.835496,48.627011
7.834322,48.62349
7.831682,48.621143
7.829922,48.618503
7.827575,48.61733
7.824935,48.614983
7.821415,48.610876
7.818481,48.607943
7.816134,48.605009
7.812907,48.602956
7.810854,48.599729
7.807627,48.597088
7.806747,48.595622
7.804694,48.592688
7.80352,48.590341
7.802347,48.587408
7.801467,48.584181
7.800293,48.582127
7.799707,48.5789
7.799707,48.576847
7.799707,48.5745
7.8,48.572447
7.800293,48.56922
7.80176,48.567166
7.80264,48.564526
7.80352,48.561299
7.804107,48.558952
7.804107,48.557779
7.804107,48.556312
7.804987,48.554259
7.804987,48.551325
7.804987,48.549858
7.80528,48.547512
7.804987,48.545165
7.805867,48.540471
7.805867,48.538124
7.806747,48.533137
7.807334,48.52903
7.806747,48.525217
7.805867,48.523456
7.804694,48.521403
7.80352,48.518469
7.802053,48.516709
7.800587,48.514949
7.79912,48.513482
7.797946,48.512016
7.79648,48.510549
7.795306,48.509375
7.794426,48.507615
7.792079,48.506442
7.790319,48.504388
7.787679,48.502922
7.785332,48.499988
7.780052,48.498228
7.777998,48.496761
7.774185,48.494708
7.771838,48.493534
7.770078,48.491774
7.768611,48.490601
7.766264,48.487374
7.765091,48.484147
7.763917,48.482094
7.763037,48.478867
7.761864,48.475346
7.760397,48.471239
7.760397,48.467719
7.760104,48.465079
7.759517,48.459799
7.759224,48.457158
7.75893,48.455105
7.758344,48.453345
7.758637,48.452171
7.758637,48.450998
7.75893,48.449531
7.757757,48.447184
7.75717,48.445131
7.75629,48.443077
7.753943,48.43985
7.752476,48.436917
7.750423,48.432517
7.748956,48.43105
7.746609,48.426063
7.744849,48.422543
7.743676,48.421076
7.742502,48.418142
7.741622,48.416675
7.739569,48.412862
7.738395,48.411688
7.735755,48.406115
7.733995,48.404061
7.732235,48.399954
7.729888,48.392034
7.728128,48.389394
7.727835,48.386753
7.728128,48.384113
7.728128,48.382646
7.728128,48.3803
7.728421,48.377366
7.727835,48.374432
7.729301,48.372672
7.730768,48.370912
7.731355,48.368859
7.732235,48.367392
7.733115,48.366219
7.734289,48.364752
7.734582,48.361525
7.735169,48.358885
7.736342,48.357418
7.737515,48.355951
7.738395,48.352431
7.739276,48.349791
7.739862,48.348324
7.740449,48.346857
7.741916,48.344804
7.741916,48.34363
7.742502,48.34187
7.742502,48.34011
7.742209,48.33835
7.741916,48.336883
7.741036,48.334243
7.739862,48.332483
7.736929,48.328963
7.733702,48.326909
7.732528,48.325736
7.728715,48.323095
7.726955,48.321922
7.724608,48.320162
7.719034,48.318695
7.715514,48.317228
7.710233,48.315762
7.707007,48.314588
7.701139,48.312535
7.697619,48.311068
7.692339,48.307254
7.691459,48.305788
7.690285,48.302561
7.688525,48.29992
7.688232,48.297574
7.687058,48.29464
7.686765,48.292587
7.687058,48.289653
7.687058,48.287306
7.687645,48.284959
7.687645,48.282906
7.688819,48.279679
7.687352,48.278212
7.682071,48.267358
7.680311,48.264718
7.679431,48.262371
7.679138,48.260024
7.678845,48.256797
7.677671,48.25269
7.676791,48.249463
7.675618,48.24829
7.671511,48.24301
7.668284,48.237143
7.666817,48.233036
7.663297,48.227462
7.66183,48.223355
7.659777,48.221888
7.658016,48.220128
7.649802,48.215141
7.645989,48.212501
7.643642,48.211327
7.641002,48.208394
7.638068,48.20722
7.636308,48.206047
7.635428,48.203407
7.634255,48.200473
7.633668,48.197246
7.633375,48.194019
7.632788,48.190793
7.631321,48.188446
7.629854,48.185806
7.627801,48.183459
7.625454,48.181699
7.623107,48.179058
7.619587,48.176712
7.61812,48.174951
7.61548,48.172605
7.613427,48.171138
7.61196,48.169378
7.611373,48.168204
7.610786,48.167031
7.60932,48.163804
7.608733,48.161751
7.606679,48.157644
7.606093,48.155297
7.605506,48.153243
7.605213,48.15031
7.604919,48.14767
7.603746,48.145909
7.602866,48.144443
7.599932,48.141216
7.597879,48.138576
7.595532,48.136522
7.594065,48.134469
7.592012,48.133002
7.589371,48.129775
7.583798,48.126548
7.580864,48.124201
7.579397,48.123028
7.577637,48.121561
7.577344,48.119801
7.577344,48.118041
7.577051,48.116574
7.576171,48.11364
7.575877,48.111294
7.57529,48.106307
7.574997,48.104546
7.574997,48.101613
7.574704,48.100146
7.57441,48.098679
7.57441,48.097506
7.573237,48.093692
7.572944,48.091639
7.572064,48.088705
7.570303,48.086945
7.567957,48.083425
7.567957,48.081958
7.567957,48.080785
7.567957,48.078145
7.569423,48.076971
7.569717,48.075504
7.571183,48.073744
7.571183,48.071397
7.57177,48.068757
7.57353,48.066117
7.574997,48.06289
7.575877,48.059663
7.575584,48.057903
